_sentence
"$$YERRA,3560,02:02:45,-34.39982,147.69081,25625,50,208,12,28.9,-13.7,26,0.4*BF34"
"$$YERRA,3561,02:02:52,-34.40030,147.69008,25333,31,262,12,28.8,-13.7,26,0.4*5A22"
"$$YERRA,3562,02:02:59,-34.40056,147.68974,25051,11,272,12,28.9,-14.6,28,0.4*189A"
"$$YERRA,3563,02:03:06,-34.40059,147.68886,24775,44,241,12,28.8,-14.6,28,0.4*8BAE"
"$$YERRA,3564,02:03:13,-34.40075,147.68822,24498,33,279,12,28.8,-16.5,30,0.3*E3BF"
"$$YERRA,3565,02:03:19,-34.40084,147.68767,24264,20,235,12,28.8,-18.0,32,0.4*383D"
"$$YERRA,3566,02:03:26,-34.40097,147.68706,23997,40,226,12,28.8,-18.0,32,0.4*E953"
"$$YERRA,3567,02:03:33,-34.40126,147.68639,23738,42,247,12,28.8,-19.5,34,0.4*78AE"
"$$YERRA,3568,02:03:40,-34.40137,147.68599,23487,16,197,12,28.8,-20.9,35,0.4*5014"
"$$YERRA,3569,02:03:47,-34.40178,147.68512,23245,48,277,12,28.7,-20.9,35,0.4*7661"
"$$YERRA,3570,02:03:54,-34.40191,147.68448,23003,39,224,12,28.7,-22.3,37,0.4*A355"
"$$YERRA,3571,02:04:01,-34.40217,147.68378,22761,40,263,12,28.6,-22.3,37,0.4*4EA1"
"$$YERRA,3572,02:04:07,-34.40246,147.68295,22564,55,241,12,28.6,-23.5,40,0.4*D049"
"$$YERRA,3573,02:04:14,-34.40260,147.68240,22338,20,275,12,28.5,-25.4,42,0.4*1B2B"
"$$YERRA,3582,02:05:16,-34.40395,147.67921,20508,22,134,12,28.2,-33.1,53,0.4*2EB1"
"$$YERRA,3583,02:05:23,-34.40457,147.67955,20324,53,195,12,28.2,-33.6,56,0.4*2357"
"$$YERRA,590,02:08:51,-34.41695,147.68355,15876,50,129,12,26.8,-41.9,113,0.7*F7C9"
"$$YERRA,591,02:09:33,-34.41944,147.68954,15131,55,128,12,26.1,-42.9,127,0.7*840D"
"$$YERRA,592,02:10:16,-34.42239,147.69402,14386,57,126,12,25.4,-42.5,142,0.8*45E6"
"$$YERRA,597,02:13:47,-34.42845,147.71640,11355,50,71,12,20.6,-38.3,223,1.3*CE1A"
"$$YERRA,603,02:18:00,-34.41835,147.75734,08401,61,50,12,13.6,-31.7,342,4.6*308B"
"$$YERRA,609,02:22:13,-34.40261,147.78377,06011,35,39,12,7.9,-17.6,476,53.7*A05C"
"$$YERRA,619,02:29:14,-34.38277,147.82462,02681,46,44,12,7.6,1.2,727,77.1*CB2E"
"$$YERRA,628,02:32:25,-34.37374,147.84637,01444,53,72,12,9.6,9.0,842,80.7*63FD"
"$$YERRA,631,02:33:07,-34.37264,147.85121,01161,40,92,12,10.2,10.8,873,83.9*68F0"
